scientificName
 
?
Hesperoptenus gaskelli
Hesperoptenus tickelli
Hesperoptenus tomesi
Hipposideros
Hipposideros abae
Hipposideros alongensis
Hipposideros antricola
Hipposideros armiger
Hipposideros ater
Hipposideros atrox
Hipposideros beatus
Hipposideros bicolor
Hipposideros bicolor atrox
Hipposideros boeadii
Hipposideros breviceps
Hipposideros caffer
Hipposideros calcaratus
Hipposideros camerunensis
Hipposideros cervinus
Hipposideros cineraceus
Hipposideros commersoni
Hipposideros coronatus
Hipposideros corynophyllus
Hipposideros coxi
Hipposideros crumeniferus
Hipposideros curtus
Hipposideros cyclops
Hipposideros demissus
Hipposideros diadema
Hipposideros dinops
Hipposideros doriae
Hipposideros durgadasi
Hipposideros dyacorum
Hipposideros edwardshilli
Hipposideros einnaythu
Hipposideros fuliginosus
Hipposideros fulvus
Hipposideros galeritus
Hipposideros gentilis
Hipposideros gigas
Hipposideros grandis
Hipposideros griffini
Hipposideros halophyllus
Hipposideros hypophyllus
Hipposideros inexpectatus
Hipposideros inornatus
Hipposideros jonesi
Hipposideros khaokhouayensis
Hipposideros khasiana
Hipposideros kunzi
Hipposideros lamottei
Hipposideros lankadiva
Hipposideros larvatus
Hipposideros lekaguli
Hipposideros lylei
Hipposideros macrobullatus
Hipposideros madurae
Hipposideros maggietaylorae
Hipposideros marisae
Hipposideros megalotis
Hipposideros muscinus
Hipposideros nequam
Hipposideros nicobarulae
Hipposideros obscurus
Hipposideros orbiculus
Hipposideros papua
Hipposideros pelingensis
Hipposideros pendleburyi
Hipposideros pomona
Hipposideros pratti
Hipposideros pygmaeus
Hipposideros ridleyi
Hipposideros rotalis
Hipposideros ruber
Hipposideros scutinares
Hipposideros - see ater antricola 
Hipposideros - see bicolor
Hipposideros - see bicolor atrox
Hipposideros - see lylei
Hipposideros - see pomona
Hipposideros - see swinhoei
Hipposideros semoni
Hipposideros sorenseni
Hipposideros speoris
Hipposideros stenotis
Hipposideros sumbae
Hipposideros swinhoei
Hipposideros tephrus
Hipposideros thomensis
Hipposideros turpis
Hipposideros vittatus
Hipposideros wollastoni
Histiotus alienus
Histiotus diaphanopterus
Histiotus humboldti
Histiotus laephotis
Histiotus macrotus
Histiotus magellanicus
Histiotus montanus
Histiotus - see montanus
Histiotus velatus
Hsunycteris cadenai
Hsunycteris dashe
Hsunycteris pattoni
Hsunycteris thomasi
Hylonycteris underwoodi
Hypsignathus monstrosus
Hypsugo
Hypsugo affinis
Hypsugo alaschanicus
Hypsugo anchieta
Hypsugo anchietae
Hypsugo anthonyi
Hypsugo arabicus
Hypsugo ariel
Hypsugo bemainty
Hypsugo bodenheimeri
Hypsugo cadornae
Hypsugo crassulus
Hypsugo dolichodon
Hypsugo eisentrauti
Hypsugo imbricatus
Hypsugo joffrei
Hypsugo kitcheneri
Hypsugo lanzai
Hypsugo lophurus
Hypsugo macrotis
Hypsugo mordax
Hypsugo musciculus
Hypsugo N/A
Hypsugo petersi
Hypsugo pulveratus
Hypsugo savii
Hypsugo - see ariel
Hypsugo - see crassulus bellieri 
Hypsugo - see joffrei
Hypsugo stubbei
Hypsugo vordermanni
Ia io
Idionycteris phyllotis
Kerivoula 
Kerivoula africana
Kerivoula agnella
Kerivoula argentata
Kerivoula crypta
Kerivoula cuprosa
Kerivoula depressa
Kerivoula dongduongana
Kerivoula eriophora
Kerivoula flora
Kerivoula furva
Kerivoula hardwickii
Kerivoula intermedia
Kerivoula kachinensis
Kerivoula krauensis
Kerivoula lanosa
Kerivoula lenis
Kerivoula malpasi
Kerivoula minuta
Kerivoula muscina
Kerivoula myrella
Kerivoula [nomen dubium]
Kerivoula papillosa
Kerivoula pellucida
Kerivoula phalaena
Kerivoula picta
Kerivoula pusilla
Kerivoula - see hardwickii
Kerivoula - see whiteheadi pusilla 
Kerivoula smithii
Kerivoula titania
Kerivoula whiteheadi
Laephotis angolensis
Laephotis botswanae
Laephotis capensis
Laephotis kirinyaga
Laephotis malagasyensis
Laephotis matroka
Laephotis N/A
Laephotis namibensis
Laephotis robertsi
Laephotis - see capensis
Laephotis stanleyi
Laephotis wintoni
Lampronycteris brachyotis
Lasionycteris noctivagans
Lasiurus arequipae
Lasiurus atratus
Lasiurus blossevilii
Lasiurus blossevillii
Lasiurus borealis
Lasiurus castaneus
Lasiurus cinereus
Lasiurus degelidus
Lasiurus ebenus
Lasiurus ega
Lasiurus egregius
Lasiurus frantzii
Lasiurus insularis
Lasiurus intermedius
Lasiurus minor
Lasiurus N/A
Lasiurus pfeifferi
Lasiurus salinae
Lasiurus - see blossevilii salinae 
Lasiurus - see blossevillii salinae
Lasiurus seminolus
Lasiurus semotus
Lasiurus varius
Lasiurus villosissimus
Lasiurus xanthinus
